dataset,method,seed,accuracy_rows,accuracy_all_finite,loss_nan_first_round,loss_nan_last_round,nan_loss_count,tail10_contains_nan_loss,parameter_finiteness,logit_finiteness,bn_buffer_finiteness,classification
gspeech,CASA,3,500,true,2,500,431,true,not_logged,not_logged,not_logged,unresolved
gspeech,FedBuffMALight,3,500,true,3,14,12,false,not_logged,not_logged,not_logged,unresolved
gspeech,FedASMU,3,500,true,,,,,,false,not_logged,not_logged,not_logged,no_logged_nan
gspeech,DirBridge,4,500,true,2,458,111,false,not_logged,not_logged,not_logged,unresolved
gspeech,CA2FL,4,500,true,2,500,497,true,not_logged,not_logged,not_logged,unresolved
gspeech,FADAS,4,500,true,2,174,74,false,not_logged,not_logged,not_logged,unresolved
gspeech,FedBuff,4,500,true,2,500,480,true,not_logged,not_logged,not_logged,unresolved
gspeech,CASA,4,500,true,2,500,482,true,not_logged,not_logged,not_logged,unresolved
gspeech,FedBuffMALight,4,500,true,,,,,,false,not_logged,not_logged,not_logged,no_logged_nan
gspeech,FedASMU,4,500,true,,,,,,false,not_logged,not_logged,not_logged,no_logged_nan
gspeech,DirBridge,5,500,true,2,408,52,false,not_logged,not_logged,not_logged,unresolved
gspeech,CA2FL,5,500,true,2,500,494,true,not_logged,not_logged,not_logged,unresolved
gspeech,FADAS,5,500,true,2,500,411,true,not_logged,not_logged,not_logged,unresolved
gspeech,FedBuff,5,500,true,2,500,482,true,not_logged,not_logged,not_logged,unresolved
gspeech,CASA,5,500,true,2,500,481,true,not_logged,not_logged,not_logged,unresolved
gspeech,FedBuffMALight,5,500,true,,,,,,false,not_logged,not_logged,not_logged,no_logged_nan
gspeech,FedASMU,5,500,true,,,,,,false,not_logged,not_logged,not_logged,no_logged_nan
